code,sequence,operationType,tradeType,version,primaryOperationId,primaryOperationCode,primaryOperationSequence,isTrading,isServices,isGeneration,businessUnitDescription,isActive,partyId,partyCNPJ,partyName,partyAlias,partyAgentAcronym,partyAgentCode,partyProfileCode,partyProfileDescription,counterpartyId,counterpartyCNPJ,counterpartyName,counterpartyAlias,counterpartyAgentAcronym,counterpartyAgentCode,counterpartyProfileCode,counterpartyProfileDescription,counterPartyIsGroupCompany,userOperatorName,submarketDescription,energySourceDescription,priceTypeDescription,startDate,endDate,contractedVolumeMwm,contractedVolumeMwh,seasonalityVolumeMwh,seasonalityVolumeMwm,finalVolumeMwh,finalVolumeMwm,basePrice,price,nominalPrice,mtm,retusd,classifications,userCreatedName,createdAt,userModifiedName,modifiedAt,userDeletedName,deletedAt,userBackofficeName,userCommercialName,origin,bbceCode,hasFlexibility,isFlexibilityLoadCurve,isFlexibilityByPeriod,flexibilityPercentageBottom,flexibilityPercentageTop,hasSeasonality,isSeasonalityByPeriod,seasonalityPercentageBottom,seasonalityPercentageTop,hasModulation,isModulationLoadCurve,hasDefaultFinancialFlow,hasReadjustment,reajustmentIndex,readjustmentBaseDate,readjustmentFirstDate,hasGuarantee,guaranteeValue,guaranteeDueDate,guaranteeTypes,hasRepresentativeFactor,representativeFactorPercent,losses,cceeContractCode,needApportionment,spread,floor,ceiling,billingStatus,aprovalStatusId,aprovalStatusDescription,year,month,startDay,endDay,id,operationTypeId,_Link,priceVariableTypeId,priceVariableIndex,isDraft,userOperatorCouterPartyName,portfolios,consentingIntervenerCompanyName,proposalCode,proposalId,basePriceWithReadjustment,parentOperationId,availableToUpdateApportionment,isDistribuition,partyTypeId,counterpartyTypeId,codeCcee,draftCreatedDate,observations,counterpartyIsAgentInMigration,partyIsAgentInMigration,isRetail,modulationFormTypeId,maxFlexVolumeMwm,minFlexVolumeMwm,maxFlexVolumeMwh,minFlexVolumeMwh,mesAno,resultado
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,106.176,,,121.924,0.18143452,188.0,271.93,33154.79,-1349.5,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,2,1,28,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,116.79360000000001,95.5584,2023-02-01,2238.1129760000026
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,117.552,,,165.844,0.222909,188.0,238.49,39552.14,-1494.09,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,3,1,31,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,129.30720000000002,105.7968,2023-03-01,2476.7030880000034
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,113.76,,,125.136,0.1738,188.0,279.73,35004.29,-1445.89,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,4,1,30,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,125.13600000000001,102.384,2023-04-01,2396.809439999998
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,117.552,,,129.3072,0.1738,188.0,279.73,36171.05,-1494.09,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,5,1,31,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,129.30720000000002,105.7968,2023-05-01,2476.7030879999975
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,113.76,,,125.136,0.1738,188.0,279.73,35004.29,-1445.89,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,6,1,30,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,125.13600000000001,102.384,2023-06-01,2396.809439999998
VI5029-21,1,Venda,Venda,2023-08-02T17:25:48.4940014,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3013,15.815.491/0001-04,INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA,ITAM,ITAM CL,53339,44888,ITAM CL,False,ANDRESSA FERREIRA GOUVEIA,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.158,117.552,,,129.3072,0.1738,188.0,279.73,36171.05,-1494.09,35.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2020-06-05T16:22:14.1511117,,2023-08-02T14:25:48.5286484,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IGPM,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,False,100.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,7,1,31,2b379fa4-be6f-4e28-8ef2-2451a07cac15,2,operations/2b379fa4-be6f-4e28-8ef2-2451a07cac15,,,False,,,,,,279.73,,False,False,1.0,1.0,,,,False,False,False,0.0,0.17379999999999998,0.1422,129.30720000000002,105.7968,2023-07-01,2476.7030879999975
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.625,1209.0,1088.1,1.4625,924.885,1.243125,145.0,151.22,139861.11,-67764.45,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,1574265,Não,,,,Autorizado,3,Aprovada editada,2021,1,1,31,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,151.22,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.86875,1.38125,1390.35,1027.65,2021-01-01,16593.615187500003
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.625,1092.0,1077.541,1.60348363,915.90985,1.36296109,145.0,151.22,138503.91,-61206.6,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,1574265,Não,,,,Autorizado,3,Aprovada editada,2021,2,1,28,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,151.22,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.86875,1.38125,1255.8,928.2,2021-02-01,2418.363187500001
VI5015-21,1,Venda,Venda,2023-08-03T12:34:29.127579,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,d0a2bb8b-f405-4e29-8ea0-1a14890abfdf,,GRUPO ECONOMICO - GRANDALL,GRUPO ECONOMICO - GRANDALL,,,,,False,Dayane Ochai,Sudeste,Incentivada 50%,Fixo,2021-02-01T00:00:00,2023-12-31T00:00:00,0.14880952,100.0,,,110.0,0.16369048,189.8,233.89,25727.9,-5235.0,35.0,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:13:08.5957783,Eliane Nascimento,2023-08-03T09:34:29.0730393,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2020-05-01T00:00:00,2021-02-01T00:00:00,False,,,,False,100.0,,1632776,Realizado,,,,Autorizado,3,Aprovada editada,2021,2,1,28,e3c11cf0-af0f-454c-8eea-7b4695487c2f,2,operations/e3c11cf0-af0f-454c-8eea-7b4695487c2f,,,False,,,,,,233.89,,True,False,1.0,2.0,,,GRANDALL GRANITOS E MARMORES LTDA - carga 50%,False,False,False,0.0,0.163690472,0.133928568,110.0,90.0,2021-02-01,679.0587797619046
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.625,1209.0,1206.698,1.62190591,1025.6933,1.37862003,145.0,151.22,155105.3,-67764.45,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,1574265,Não,,,,Autorizado,3,Aprovada editada,2021,3,1,31,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,151.22,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.86875,1.38125,1390.35,1027.65,2021-03-01,-7652.3167499999945
VI5015-21,1,Venda,Venda,2023-08-03T12:34:29.127579,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,d0a2bb8b-f405-4e29-8ea0-1a14890abfdf,,GRUPO ECONOMICO - GRANDALL,GRUPO ECONOMICO - GRANDALL,,,,,False,Dayane Ochai,Sudeste,Incentivada 50%,Fixo,2021-02-01T00:00:00,2023-12-31T00:00:00,0.1344086,100.0,,,146.399112,0.196773,189.8,217.14,31789.08,-5235.0,35.0,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:13:08.5957783,Eliane Nascimento,2023-08-03T09:34:29.0730393,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2020-05-01T00:00:00,2021-02-01T00:00:00,False,,,,False,100.0,,1632776,Realizado,,,,Autorizado,3,Aprovada editada,2021,3,1,31,e3c11cf0-af0f-454c-8eea-7b4695487c2f,2,operations/e3c11cf0-af0f-454c-8eea-7b4695487c2f,,,False,,,,,,233.89,,True,False,1.0,2.0,,,GRANDALL GRANITOS E MARMORES LTDA - carga 50%,False,False,False,0.0,0.14784946,0.12096774,110.0,90.0,2021-03-01,1248.6639784946235
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.625,1170.0,1166.413,1.62001806,991.45105,1.37701535,145.0,151.22,149927.22,-65578.5,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,1574265,Não,,,,Autorizado,3,Aprovada editada,2021,4,1,30,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,151.22,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.86875,1.38125,1345.5,994.5,2021-04-01,-3262.8691874999936
VI5015-21,1,Venda,Venda,2023-08-03T12:34:29.127579,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,d0a2bb8b-f405-4e29-8ea0-1a14890abfdf,,GRUPO ECONOMICO - GRANDALL,GRUPO ECONOMICO - GRANDALL,,,,,False,Dayane Ochai,Sudeste,Incentivada 50%,Fixo,2021-02-01T00:00:00,2023-12-31T00:00:00,0.13888889,100.0,,,110.0,0.15277778,189.8,233.89,25727.9,-5235.0,35.0,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:13:08.5957783,Eliane Nascimento,2023-08-03T09:34:29.0730393,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2020-05-01T00:00:00,2021-02-01T00:00:00,False,,,,False,100.0,,1632776,Realizado,,,,Autorizado,3,Aprovada editada,2021,4,1,30,e3c11cf0-af0f-454c-8eea-7b4695487c2f,2,operations/e3c11cf0-af0f-454c-8eea-7b4695487c2f,,,False,,,,,,233.89,,True,False,1.0,2.0,,,GRANDALL GRANITOS E MARMORES LTDA - carga 50%,False,False,False,0.0,0.15277777899999997,0.125000001,110.0,90.0,2021-04-01,1012.6184722222217
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.625,1209.0,1212.691,1.62996102,1030.78735,1.38546687,145.0,151.22,155875.61,-67764.45,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,1574265,Não,,,,Autorizado,3,Aprovada editada,2021,5,1,31,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,151.22,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.86875,1.38125,1390.35,1027.65,2021-05-01,12026.172875010747
VI5015-21,1,Venda,Venda,2023-08-03T12:34:29.127579,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,d0a2bb8b-f405-4e29-8ea0-1a14890abfdf,,GRUPO ECONOMICO - GRANDALL,GRUPO ECONOMICO - GRANDALL,,,,,False,Dayane Ochai,Sudeste,Incentivada 50%,Fixo,2021-02-01T00:00:00,2023-12-31T00:00:00,0.13888889,100.0,,,93.06738,0.12926025,183.5,273.8,25481.74,-1675.0,35.0,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:13:08.5957783,Eliane Nascimento,2023-08-03T09:34:29.0730393,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2020-05-01T00:00:00,2021-02-01T00:00:00,False,,,,False,100.0,,,Realizado,,,,Autorizado,3,Aprovada editada,2023,6,1,30,e3c11cf0-af0f-454c-8eea-7b4695487c2f,2,operations/e3c11cf0-af0f-454c-8eea-7b4695487c2f,,,False,,,,,,273.8,,True,False,1.0,2.0,,,GRANDALL GRANITOS E MARMORES LTDA - carga 50%,False,False,False,0.0,0.15277777899999997,0.125000001,110.0,90.0,2023-06-01,-1419.5232712
VC012-21,1,Venda,Venda,2023-08-04T19:35:04.2988609,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2473,SAFIRA COM,1797,61.150.348/0001-50,COMPANHIA NITRO QUIMICA BRASILEIRA,COMPANHIA NITRO QUIMICA BRASILEIRA,NITROQUIMICA,1204,1204,NITROQUIMICA,False,Dayane Ochai,Sudeste,Convencional,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,1.2,892.8,913.979,1.2284664,776.882,1.044196,142.0,172.42,133949.99,-15293.66,,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:09:02.2420899,Priscila Justino,2023-08-04T16:35:04.3261949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IPCA,2020-05-01T00:00:00,2021-01-01T00:00:00,False,,,,True,45.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,7,1,31,d3ed115f-552b-4628-965a-26c738f96004,2,operations/d3ed115f-552b-4628-965a-26c738f96004,,,False,,,,,,172.42,,False,False,1.0,1.0,,,45%  da Carga em 2021 / 33% da carga em 2022 e 2023,False,False,False,0.0,1.38,1.02,1026.72,758.88,2023-07-01,-11983.602839999998
VI5015-21,1,Venda,Venda,2023-08-03T12:34:29.127579,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,d0a2bb8b-f405-4e29-8ea0-1a14890abfdf,,GRUPO ECONOMICO - GRANDALL,GRUPO ECONOMICO - GRANDALL,,,,,False,Dayane Ochai,Sudeste,Incentivada 50%,Fixo,2021-02-01T00:00:00,2023-12-31T00:00:00,0.1344086,100.0,,,85.491,0.11490726,183.5,283.17,24208.49,-1675.0,35.0,CORPORATE_MESA,Dayane Ochai,2020-05-15T19:13:08.5957783,Eliane Nascimento,2023-08-03T09:34:29.0730393,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2020-05-01T00:00:00,2021-02-01T00:00:00,False,,,,False,100.0,,,Realizado,,,,Autorizado,3,Aprovada editada,2023,7,1,31,e3c11cf0-af0f-454c-8eea-7b4695487c2f,2,operations/e3c11cf0-af0f-454c-8eea-7b4695487c2f,,,False,,,,,,273.8,,True,False,1.0,2.0,,,GRANDALL GRANITOS E MARMORES LTDA - carga 50%,False,False,False,0.0,0.14784946,0.12096774,110.0,90.0,2023-07-01,-2047.6
VI5033-21,1,Venda,Venda,2023-08-03T19:31:33.7992396,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,2904,08.996.020/0001-76,QUALY FOODS LTDA,LOVATO,LOVATO,50378,44621,LOVATO CL 514,False,Philip Charles,Sul,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.1,72.0,,,79.2,0.11,197.0,206.23,16333.42,-3013.92,35.0,VAREJO_MESA,Philip Charles,2020-06-17T13:45:05.7455095,Eliane Nascimento,2023-08-03T16:31:33.675453,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,True,48.0,,1574734,Sim,,,,Autorizado,3,Aprovada editada,2021,4,1,30,94c3512c-e530-4404-9b6e-7c8017823ccf,2,operations/94c3512c-e530-4404-9b6e-7c8017823ccf,,,False,,,,,,206.23,,True,False,1.0,1.0,,,Porcentual da carga 50%,False,False,False,0.0,0.11,0.09,79.2,64.8,2021-04-01,499.0066
VI5033-21,1,Venda,Venda,2023-08-03T19:31:33.7992396,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,2904,08.996.020/0001-76,QUALY FOODS LTDA,LOVATO,LOVATO,50378,44621,LOVATO CL 514,False,Philip Charles,Sul,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.1,74.4,,,81.84,0.11,197.0,206.23,16877.86,-3114.38,35.0,VAREJO_MESA,Philip Charles,2020-06-17T13:45:05.7455095,Eliane Nascimento,2023-08-03T16:31:33.675453,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,True,48.0,,1574734,Sim,,,,Autorizado,3,Aprovada editada,2021,5,1,31,94c3512c-e530-4404-9b6e-7c8017823ccf,2,operations/94c3512c-e530-4404-9b6e-7c8017823ccf,,,False,,,,,,206.23,,True,False,1.0,1.0,,,Porcentual da carga 50%,False,False,False,0.0,0.11,0.09,81.84,66.96000000000001,2021-05-01,-148.25820000000002
VI5033-21,1,Venda,Venda,2023-08-03T19:31:33.7992396,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,2904,08.996.020/0001-76,QUALY FOODS LTDA,LOVATO,LOVATO,50378,44621,LOVATO CL 514,False,Philip Charles,Sul,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.1,72.0,,,79.2,0.11,197.0,206.23,16333.42,-3013.92,35.0,VAREJO_MESA,Philip Charles,2020-06-17T13:45:05.7455095,Eliane Nascimento,2023-08-03T16:31:33.675453,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-06-01T00:00:00,2021-01-01T00:00:00,False,,,,True,48.0,,1574734,Sim,,,,Autorizado,3,Aprovada editada,2021,6,1,30,94c3512c-e530-4404-9b6e-7c8017823ccf,2,operations/94c3512c-e530-4404-9b6e-7c8017823ccf,,,False,,,,,,206.23,,True,False,1.0,1.0,,,Porcentual da carga 50%,False,False,False,0.0,0.11,0.09,79.2,64.8,2021-06-01,-941.4600000000005
